Date,Open,High,Low,Close,Adj Close,Volume
11/14/2016,51.18,51.189999,50.209999,50.209999,48.05386,8063900
11/15/2016,50.459999,50.639999,49.75,50.130001,47.977295,9299800
11/16/2016,50,50.799999,49.950001,50.68,48.503677,6760300
11/17/2016,50.939999,51.669998,50.720001,51.59,49.374603,7671600
11/18/2016,51.389999,51.889999,50.959999,51.099998,48.905643,7461600
11/21/2016,51,51.419998,50.950001,51.279999,49.077915,5357200
11/22/2016,51.470001,51.75,51.049999,51.709999,49.489449,5228100
11/23/2016,51.709999,51.849998,51.200001,51.34,49.135338,4141600
11/25/2016,51.68,51.740002,51.349998,51.52,49.30761,2736800
11/28/2016,51.439999,51.439999,50.610001,51.009998,48.819508,8602100
11/29/2016,51.200001,51.369999,50.57,50.630001,48.45583,6065700
11/30/2016,50.52,50.810001,50.07,50.07,47.919872,8198400
12/1/2016,50.110001,51.25,50.060001,50.650002,48.649868,7610100
12/2/2016,50.259998,50.68,50.110001,50.459999,48.467365,6933300
12/5/2016,50.799999,52.27,50.700001,51.849998,49.802475,12031200
12/6/2016,50.830002,51.099998,50.259998,50.57,48.573017,12496300
12/7/2016,50.790001,52.25,50.599998,52.099998,50.042603,10412600
12/8/2016,52.150002,52.470001,51.450001,51.549999,49.514317,9260900
12/9/2016,51.759998,51.970001,51.5,51.720001,49.677608,5869800
12/12/2016,51.5,51.900002,50.939999,51.540001,49.504719,11459500
12/13/2016,51.830002,53.220001,51.830002,52.299999,50.234707,11442300
12/14/2016,52.240002,52.34,51.59,51.790001,49.744843,8012800
12/15/2016,52,52.040001,51.09,51.290001,49.264587,9567500
12/16/2016,51.599998,51.639999,50.669998,50.919998,48.909203,13984900
12/19/2016,50.91,51.360001,50.48,50.849998,48.841961,9451700
12/20/2016,51.060001,51.990002,50.75,51.790001,49.744843,15984100
12/21/2016,52.900002,53.349998,51.549999,52.299999,50.234707,23236400
12/22/2016,52.799999,53,52.029999,52.139999,50.08102,11798900
12/23/2016,51.990002,52.349998,51.669998,51.91,49.860111,9360800
12/27/2016,51.799999,52.25,51.200001,51.290001,49.264587,8175000
12/28/2016,51.310001,51.5,50.869999,51.02,49.005249,6318000
12/29/2016,51,51.240002,50.880001,51.060001,49.043667,4680800
12/30/2016,51.099998,51.330002,50.700001,50.830002,48.822754,7384300
1/3/2017,51.990002,52.5,51.77,51.98,49.927341,13295600
1/4/2017,52.23,53.349998,52.09,53.07,50.974297,13759500
1/5/2017,52.919998,53.099998,52.439999,53.060001,50.964691,8682200
1/6/2017,53.09,54.09,52.98,53.91,51.781124,12532400
1/9/2017,53.959999,53.990002,53.220001,53.380001,51.272057,8835300
1/10/2017,53.549999,53.73,53.110001,53.110001,51.012722,8041900
1/11/2017,53.119999,53.290001,52.669998,52.689999,50.609306,8208300
1/12/2017,52.509998,52.689999,52.16,52.400002,50.330753,7368700
1/13/2017,52.59,52.93,52.23,52.919998,50.830212,6694400
1/17/2017,53.400002,53.950001,53.009998,53.650002,51.531403,9888500
1/18/2017,53.860001,53.889999,52.860001,53.27,51.166401,6743100
1/19/2017,53.84,53.939999,52.889999,52.93,50.839828,8320600
1/20/2017,53.220001,53.349998,52.900002,53.200001,51.099167,7861000
1/23/2017,53.02,53.259998,52.720001,53.240002,51.137589,7025700
1/24/2017,53.02,53.57,52.990002,53.450001,51.339298,6321300
1/25/2017,53.73,54.119999,53.689999,53.860001,51.733101,6675000
1/26/2017,54.110001,54.119999,53.360001,53.650002,51.531403,6202000
1/27/2017,53.68,54.080002,53.029999,53.189999,51.089554,7362000
1/30/2017,52.779999,53.220001,52.41,53.080002,50.983902,9770800
1/31/2017,51.68,52.900002,51.630001,52.900002,50.811012,12342900
2/1/2017,52.98,53.259998,52.610001,53.02,50.926277,8810900
2/2/2017,53,53.009998,52.48,52.799999,50.714966,7874200
2/3/2017,52.619999,52.810001,52.25,52.360001,50.292336,8850400
2/6/2017,52.09,52.799999,52.049999,52.799999,50.714966,7355200
2/7/2017,53.07,53.279999,52.669998,52.810001,50.724564,6446900
2/8/2017,52.740002,53.939999,52.700001,53.880001,51.752316,9281100
2/9/2017,53.880001,55.700001,53.880001,55.310001,53.125851,14345400
2/10/2017,55.630001,56.470001,55.630001,56.220001,53.999912,14973400
2/13/2017,56.169998,56.34,55.75,56.09,53.875042,7679800
2/14/2017,55.919998,56.689999,55.830002,56.450001,54.220825,8891400
2/15/2017,56.290001,56.759998,56.209999,56.639999,54.403316,6652000
2/16/2017,56.880001,56.919998,56.099998,56.290001,54.067142,8374200
2/17/2017,56.119999,56.799999,55.860001,56.75,54.508976,12638000
2/21/2017,56.380001,57.450001,56.200001,57.360001,55.094891,10955000
2/22/2017,57.48,58.380001,57.360001,58.240002,55.940136,10914100
2/23/2017,58.110001,58.400002,57.27,57.389999,55.123711,12316300
2/24/2017,57.389999,58.419998,57.07,57.860001,55.57515,9684500
2/27/2017,57.650002,57.830002,57.349998,57.689999,55.411854,4375700
2/28/2017,57.369999,57.549999,56.860001,57.16,54.90279,7951300
3/1/2017,57.860001,58.029999,57.330002,57.950001,55.661594,8558900
3/2/2017,57.900002,58.25,57.650002,57.799999,55.690495,6438400
3/3/2017,57.799999,57.799999,56.509998,56.700001,54.630642,9181600
3/6/2017,56.700001,56.93,56.529999,56.77,54.69809,6896800
3/7/2017,56.709999,56.990002,56.02,56.549999,54.486115,7124400
3/8/2017,56.939999,56.939999,56.310001,56.509998,54.447571,7604800
3/9/2017,56.610001,56.66,56.09,56.360001,54.303047,6165700
3/10/2017,56.490002,56.990002,56.259998,56.43,54.370495,8882400
3/13/2017,56.43,56.82,56.110001,56.669998,54.60173,7235900
